# x, y_true, y_pred, y_std
5.174996730015706259e-01 2.761649668901795529e-01 4.452572619773967899e-01 5.089957527703184992e-01 0.000000000000000000e+00 3.004035353660583496e-02
7.881695272825520737e-01 7.607359295276453492e-01 4.204546409138361085e-01 4.127225609811299156e-01 0.000000000000000000e+00 1.251489520072937012e-01
8.294895046594874533e-01 4.808872016064009713e-01 7.062383054240239932e-02 1.954795115101967129e-01 0.000000000000000000e+00 -5.195647478103637695e-02
2.367689679780567991e-01 4.098079241627459179e-01 9.537830633823100035e-01 3.877108012281698102e-01 0.000000000000000000e+00 6.698030233383178711e-02
6.615365456764099594e-02 8.653017393938795543e-01 3.909342731204051846e-01 4.585660772163001608e-01 0.000000000000000000e+00 1.390716433525085449e-02
7.561831556704823321e-02 5.223429242216227619e-01 8.162055366176440563e-01 4.636678931994692165e-01 0.000000000000000000e+00 3.979444503784179688e-02
4.966305744527521604e-01 6.489375170421818328e-02 3.331196956322757252e-01 9.601147704544243933e-02 0.000000000000000000e+00 -1.096716523170471191e-02
9.823123659973278521e-01 7.563881823819186279e-01 1.590634973716795741e-01 3.327683692769597412e-01 0.000000000000000000e+00 1.208708882331848145e-01
3.430087836319815064e-01 7.021250521331712235e-02 4.620859604670091159e-02 6.351378273103920336e-01 0.000000000000000000e+00 8.305460214614868164e-03
1.274343384569438520e-01 3.608567963337502293e-01 5.435817878371732581e-01 4.343826182391524737e-01 0.000000000000000000e+00 2.775922417640686035e-02
9.058396306234692830e-01 7.071839695366589629e-01 2.038668087831003728e-01 3.042813988006811687e-01 0.000000000000000000e+00 1.304876506328582764e-01
2.244788059967635085e-01 3.357798887151477452e-01 9.917271870183544946e-01 9.816512420781720039e-02 0.000000000000000000e+00 1.502278149127960205e-01
3.599011290438480781e-01 9.716584023610471688e-01 2.872029143808565443e-01 6.553783813652076518e-01 0.000000000000000000e+00 -6.811320781707763672e-04
5.449217712661394986e-01 2.085612315734908240e-01 5.071029489227247833e-01 9.913900323136257686e-01 0.000000000000000000e+00 1.002550125122070312e-02
1.258503365191022683e-01 9.818849525192847594e-01 9.287741073993583951e-01 1.364503305679723999e-01 0.000000000000000000e+00 6.170555949211120605e-02
8.585243985958309620e-01 6.420331792578186647e-01 4.922278851225629914e-01 4.163877571144085632e-01 0.000000000000000000e+00 1.309721469879150391e-01
6.386875145673511778e-01 8.867007213110714714e-01 3.557120875017560913e-02 5.829989197313718563e-01 0.000000000000000000e+00 -5.281865596771240234e-04
8.435260654924955359e-01 6.093383913143145536e-01 7.079200314897367008e-01 8.978619923288362337e-01 0.000000000000000000e+00 3.278788924217224121e-02
7.046558557411201074e-01 7.857911873515758261e-01 7.047605682900562885e-01 7.097710811033515199e-01 0.000000000000000000e+00 4.217413067817687988e-02
5.418302195461414117e-01 7.011652252046942646e-01 3.898338856956891085e-01 4.916093986955396566e-01 0.000000000000000000e+00 5.661484599113464355e-02
3.359744772953603409e-01 7.314782716772729732e-01 6.485031519920667620e-01 5.548351823209792810e-01 0.000000000000000000e+00 4.009258747100830078e-02
7.121302579171012725e-01 1.325814103748061967e-01 2.498384815401224479e-01 2.399466124396454347e-03 0.000000000000000000e+00 2.693551778793334961e-01
8.168121943634798487e-02 1.274136053785113187e-02 6.071955955325939458e-01 7.535623035497525102e-01 0.000000000000000000e+00 7.079809904098510742e-03
7.720363823773397360e-01 7.458595605863105327e-01 3.254538859418210084e-01 8.869784515842895622e-01 0.000000000000000000e+00 1.544481515884399414e-02
8.585184623565269568e-01 3.221274872650949916e-01 8.817802607097888767e-01 3.065190776140175322e-01 0.000000000000000000e+00 4.031077027320861816e-02
7.940088236789468734e-01 8.285944556939471850e-01 6.220427409108697514e-02 5.831587360844271428e-01 0.000000000000000000e+00 1.854291558265686035e-02
2.819736368327657727e-01 9.932522026391856773e-01 7.692827047006545182e-02 2.084787307079859486e-01 0.000000000000000000e+00 5.547675490379333496e-02
1.280390609059025575e-01 5.717007364825350546e-01 8.403620232740603990e-01 5.775839673789575635e-01 0.000000000000000000e+00 2.896454930305480957e-02
7.176040586997327608e-01 7.983677575237480006e-01 6.585335856847528424e-01 2.385727199118942154e-01 0.000000000000000000e+00 2.487740516662597656e-01
7.742736389416718934e-01 5.210661142165763371e-01 7.689900248308948472e-01 8.783082818032426076e-01 0.000000000000000000e+00 2.942618727684020996e-02
4.451484931375709886e-01 7.242675464725455425e-01 9.506128563702498369e-02 4.886052214059923848e-01 0.000000000000000000e+00 7.963389158248901367e-03
5.081446402206317714e-01 6.784383631491643918e-01 8.290503937512225807e-01 3.258387522203071152e-01 0.000000000000000000e+00 1.037876605987548828e-01
1.962167922297997080e-02 6.711555443532288834e-01 5.025721861562160164e-02 2.836258500240189662e-01 0.000000000000000000e+00 -8.855104446411132812e-03
1.233264550125416914e-01 1.555947771041551464e-01 2.508213417234639309e-01 5.266488798799923154e-01 0.000000000000000000e+00 1.942217350006103516e-04
3.771768538586511843e-01 4.373845577315915722e-01 3.400888428401830366e-01 6.610277027482556189e-01 0.000000000000000000e+00 1.827856898307800293e-02
6.949611262460387850e-01 3.305394110096611104e-01 8.232956331563856534e-02 4.087546990649387757e-01 0.000000000000000000e+00 -1.091378927230834961e-02
3.906444432005331535e-01 7.883161688180229110e-02 4.176812091564169327e-01 4.621066535559601451e-01 0.000000000000000000e+00 1.909205317497253418e-02
5.160609321969871210e-01 6.319008283977337603e-01 9.564316615436562197e-01 9.096847758467508926e-01 0.000000000000000000e+00 1.152130961418151855e-02
1.872770669058987369e-01 8.372490278239285155e-01 9.999853296211624887e-02 2.260830940508274933e-01 0.000000000000000000e+00 5.645737051963806152e-02
1.347866397466347399e-01 5.162849523618178171e-01 7.798452857335754773e-01 2.402804953938515453e-01 0.000000000000000000e+00 1.043603122234344482e-01
8.752385262478112882e-01 1.002083320486013562e-01 3.263923718796747364e-01 8.059104343014362737e-01 0.000000000000000000e+00 6.323218345642089844e-03
8.034332903867933418e-01 8.726461958497979676e-01 9.658725899729848630e-01 5.010124446053865199e-03 0.000000000000000000e+00 2.592629194259643555e-02
6.598101043909646579e-01 9.894442109354506520e-01 4.732434502523337194e-01 8.781400068749999344e-01 0.000000000000000000e+00 -1.485407352447509766e-03
8.033456362984120469e-01 9.862534365786623791e-02 8.065950589658877901e-01 8.618774945717300184e-01 0.000000000000000000e+00 6.775051355361938477e-03
5.416698965423974999e-01 1.057981132638764477e-01 4.196104127833985009e-01 4.566653013340193912e-01 0.000000000000000000e+00 2.070647478103637695e-02
1.573230416361574013e-01 2.393045781878750944e-01 1.850339159188004734e-01 3.669324563457354582e-02 0.000000000000000000e+00 -8.880278468132019043e-02
1.759065399249619688e-01 7.747581025770564622e-01 3.364871000450198046e-01 5.165049788302489286e-01 0.000000000000000000e+00 1.783189177513122559e-02
2.632133326088004210e-01 2.231282772727876118e-01 9.989559914954014852e-01 9.808557455160127336e-01 0.000000000000000000e+00 7.358193397521972656e-05
4.341448295609821040e-01 4.648527621973189694e-01 6.182559597649606165e-01 3.722325477691306173e-01 0.000000000000000000e+00 9.230837225914001465e-02
8.712989215130843013e-01 6.256015194091191223e-02 1.491965152394003624e-02 7.388245796457582060e-02 0.000000000000000000e+00 -8.025541305541992188e-01
